#name s alpha_x beta_x psi_x alpha_y beta_y psi_y D_x Dprime_x D_y Dprime_y
     dcell_hc203 1134.191072778583 -2.039291761075706 35.72616178897535 73.14590844768441 1.416183060473279 22.38526965464003 83.48495161891026 -1.736276128015591 -0.08099934122289507 0.03401286532889675 -0.00125820955147262
          bpmend 1134.400622778583 -2.069536914135055 36.58716683786576 73.15169807363148 1.388068434064569 21.79763875395962 83.49442764525389 -1.753241057517388 -0.08099934122289507 0.03374933928022361 -0.00125820955147262
           hp204 1134.400622778583 -2.069536914135055 36.58716683786576 73.15169807363148 1.388068434064569 21.79763875395962 83.49442764525389 -1.753241057517388 -0.08099934122289507 0.03374933928022361 -0.00125820955147262
          bpmend 1134.610172778583 -2.099782067194403 37.46084763040334 73.15735206021955 1.35995380765586 21.2217906932071 83.50415997393361 -1.770205987019186 -0.08099934122289507 0.03348581323155048 -0.00125820955147262
         pumpend 1134.737172778583 -2.118112462987947 37.9965202357365 73.16071455649532 1.34291464013543 20.87852640033761 83.51018672703822 -1.780487762474821 -0.08099934122289507 0.03332610047477887 -0.00125820955147262
            mtsp 1134.737172778583 -2.118112462987947 37.9965202357365 73.16071455649532 1.34291464013543 20.87852640033761 83.51018672703822 -1.780487762474821 -0.08099934122289507 0.03332610047477887 -0.00125820955147262
         pumpend 1134.864172778583 -2.136442858781491 38.53684876160121 73.16402977753418 1.325875472615 20.53959005601831 83.51631274992977 -1.790769537930455 -0.08099934122289507 0.03316638771800728 -0.00125820955147262
          dhp204 1135.055172778583 -2.164010619384381 39.35823537593089 73.16892866181658 1.30024963799766 20.03800015989129 83.5257172276242 -1.806232680544835 -0.08099934122289507 0.03292618979246888 -0.00125820955147262
             dh1 1135.102797778582 -2.17088451780696 39.56468475683963 73.17013420123385 1.293859950177499 19.91445569075445 83.52809868041288 -1.810088346340698 -0.08099934122289507 0.03286629750867954 -0.00125820955147262
           hcend 1135.169472778583 -2.180507975598571 39.85481385133745 73.17181140939078 1.284914387229273 19.74251591180786 83.53145757486882 -1.815486278454906 -0.08099934122289507 0.03278244831137445 -0.00125820955147262
          ht204u 1135.169472778583 -2.180507975598571 39.85481385133745 73.17181140939078 1.284914387229273 19.74251591180786 83.53145757486882 -1.815486278454906 -0.08099934122289507 0.03278244831137445 -0.00125820955147262
            h204 1135.372672778582 -2.209836608868242 40.74693187090109 73.17684822063771 1.257651719196585 19.22586647898212 83.54187607823363 -1.831937119183922 -0.08099934122289507 0.0325269079005399 -0.00125820955147262
          ht204d 1135.372672778582 -2.209836608868242 40.74693187090109 73.17684822063771 1.257651719196585 19.22586647898212 83.54187607823363 -1.831937119183922 -0.08099934122289507 0.0325269079005399 -0.00125820955147262
           hcend 1135.439347778582 -2.219460066659853 41.04225522674193 73.17847683453599 1.24870615624836 19.05875506763683 83.54535537649835 -1.83733505129813 -0.08099934122289507 0.03244305870323481 -0.00125820955147262
             dh1 1135.486972778582 -2.226333965082432 41.25398616750365 73.17963295876547 1.242316468428198 18.94012011513661 83.54785926392216 -1.841190717093993 -0.08099934122289507 0.03238316641944546 -0.00125820955147262
           dweld 1135.563172778582 -2.237332202558558 41.5941175294779 73.18147044580431 1.23209296791594 18.75157011608718 83.55189817185752 -1.847359782367374 -0.08099934122289507 0.0322873387653825 -0.00125820955147262
            dend 1135.652072778582 -2.250163479614039 41.99305589562304 73.18359523268262 1.220165550651639 18.53356433378653 83.55666163812995 -1.854557025186318 -0.08099934122289507 0.03217553983564238 -0.00125820955147262
         mp204an 1135.652072778582 -2.250163479614039 41.99305589562304 73.18359523268262 1.220165550651639 18.53356433378653 83.55666163812995 -1.854557025186318 -0.08099939016580956 0.03217553983564238 -0.001258212070660891
         mp204as 1135.652072778582 -2.250166336760041 41.99305589562303 73.18359523268262 1.220165480519561 18.53356433378653 83.55666163812995 -1.854557025186318 -0.08099956299274917 0.03217553983564227 -0.001247705660151678
        mps204au 1135.652072778582 -2.209572041185479 41.99305589562303 73.18359523268262 1.202249256692319 18.53356433378653 83.55666163812995 -1.854557025186318 -0.07920242841906946 0.03217553983564227 -0.001216450225991642
          arcend 1135.652072778582 -2.209572041185479 41.99305589562303 73.18359523268262 1.202249256692319 18.53356433378653 83.55666163812995 -1.854557025186318 -0.07920242841906946 0.03217553983564227 -0.001216450225991642
           g204a 1140.147954224014 0.004428239132221096 52.73488990493355 73.27556796540267 0.01891862174389679 13.4244878188286 83.85679532812694 -2.035808550672331 6.413875332580976e-05 0.03022741197263102 0.0003331032331198332
          arcend 1140.147954224014 0.004428239132221096 52.73488990493355 73.27556796540267 0.01891862174389679 13.4244878188286 83.85679532812694 -2.035808550672331 6.413875332580976e-05 0.03022741197263102 0.0003331032331198332
        mps204ad 1140.147954224014 0.004187029794699663 52.73488990493355 73.27556796540267 0.01898002533873358 13.4244878188286 83.85679532812694 -2.035808550672331 6.9481652370732e-05 0.03022741197263102 0.0003334023640423468
         mp204an 1140.147954224014 0.004187029794699663 52.73488990493355 73.27556796540267 0.01898002533873358 13.4244878188286 83.85679532812694 -2.035808550672331 6.941712091987037e-05 0.03022741197263102 0.0003333995254692629
         mp204as 1140.147954224014 0.004185721411187175 52.73488990493355 73.27556796540267 0.01897910846092261 13.42448781882859 83.85679532812694 -2.03580855067233 6.925620344214494e-05 0.03022741197263118 0.0003448751138986905
            dend 1140.236854224014 0.002503606297504125 52.73429522370026 73.27725191293683 0.01236905217339234 13.4217009673482 83.8634110078489 -2.035802396872786 6.925620344214494e-05 0.03025805604823377 0.0003448751138986905
           dweld 1140.313054224014 0.001061793342918864 52.73402354024766 73.27869530821314 0.006703289641223514 13.42024765490193 83.86908247524858 -2.035797122187462 6.925620344214494e-05 0.03028432239875027 0.0003448751138986905
         pumpend 1140.440054224014 -0.001341228248056768 52.73405902848061 73.28110097387946 -0.002739647912391096 13.41974427240236 83.87853570012413 -2.035788331045255 6.925620344214494e-05 0.03032809964961111 0.0003448751138986905
          mtspip 1140.440054224014 -0.001341228248056768 52.73405902848061 73.28110097387946 -0.002739647912391096 13.41974427240236 83.87853570012413 -2.035788331045255 6.925620344214494e-05 0.03032809964961111 0.0003448751138986905
         pumpend 1140.567054224014 -0.003744249839032301 52.73470488419766 73.28350662400487 -0.01218258546600578 13.42163939604142 83.88798843485188 -2.035779539903049 6.925620344214494e-05 0.03037187690047195 0.0003448751138986905
            dtsp 1140.756854224014 -0.007335537224600587 52.73680782778234 73.28710175028306 -0.02629494410912433 13.42894243115478 83.90211085539997 -2.035766401644854 6.925620344214494e-05 0.03043730148482933 0.0003448751138986905
          mrk204 1140.756856224014 -0.007335575067460257 52.73680785712455 73.28710178816553 -0.02629509281680226 13.42894253633485 83.90211100416826 -2.035766401506411 6.925620344214494e-05 0.03043730217423485 0.0003448751138986905
             dbb 1141.200656224014 -0.01573290563497966 52.74704564886029 73.29550719245992 -0.0592933265671504 13.46692667685745 83.93508207227705 -2.035735680963803 6.925620344214494e-05 0.0305902812603139 0.0003448751138986905
           dweld 1141.276856224014 -0.01717471858956512 52.74955320982621 73.29695020081056 -0.06495908909931908 13.47639471093123 83.94073220120549 -2.035730406278479 6.925620344214494e-05 0.03061654761083041 0.0003448751138986905
            dend 1141.365756224014 -0.01885683370324822 52.75275641482504 73.29863361963697 -0.07156914538684943 13.48853207097705 83.94731874949659 -2.035724252478935 6.925620344214494e-05 0.030647191686433 0.0003448751138986905
         mp204bn 1141.365756224014 -0.01885683370324822 52.75275641482504 73.29863361963697 -0.07156914538684943 13.48853207097705 83.94731874949659 -2.035724252478935 6.927803887570047e-05 0.030647191686433 0.000344876167142582
         mp204bs 1141.365756224014 -0.01886659712726333 52.75275641482504 73.29863361963697 -0.07158305760944482 13.48853207097705 83.94731874949659 -2.035724252478934 6.707912790520884e-05 0.0306471916864328 0.0004901099243908288
        mps204bu 1141.365756224014 0.03212900061283628 52.75275641482504 73.29863361963697 -0.0846222957904208 13.48853207097705 83.94731874949659 -2.035724252478934 0.002040242543968309 0.0306471916864328 0.0005198950087953189
          arcend 1141.365756224014 0.03212900061283628 52.75275641482504 73.29863361963697 -0.0846222957904208 13.48853207097705 83.94731874949659 -2.035724252478934 0.002040242543968309 0.0306471916864328 0.0005198950087953189
           g204b 1145.861637669446 2.245631871608825 41.65017739991717 73.39094827466587 -1.312241782904157 19.32970065346923 84.24040077425187 -1.843705938475407 0.08178672121308961 0.03665229952259623 0.002203432033765067
          arcend 1145.861637669446 2.245631871608825 41.65017739991717 73.39094827466587 -1.312241782904157 19.32970065346923 84.24040077425187 -1.843705938475407 0.08178672121308961 0.03665229952259623 0.002203432033765067
        mps204bd 1145.861637669446 2.231250023197322 41.65017739991717 73.39094827466587 -1.305567217704375 19.32970065346923 84.24040077425187 -1.843705938475407 0.08116327244841265 0.03665229952259623 0.002191299311398891
         mp204bn 1145.861637669446 2.231250023197322 41.65017739991717 73.39094827466587 -1.305567217704375 19.32970065346923 84.24040077425187 -1.843705938475407 0.08116328835140039 0.03665229952259623 0.002191300319953876
         mp204bs 1145.861637669446 2.23125831233994 41.65017739991717 73.39094827466587 -1.305590132977391 19.32970065346922 84.24040077425187 -1.843705938475406 0.08116066177253549 0.0366522995225963 0.002322765256461698
            dend 1145.950537669446 2.218501759588909 41.2545937295227 73.39309079177559 -1.318019642711952 19.56293956252802 84.24496787340613 -1.836494361426747 0.08116066177253549 0.03685869015876834 0.002322765256461698
           dweld 1146.026737669446 2.207567571516596 40.91732724649246 73.39494360748546 -1.328673508198719 19.76461758062741 84.24883921578964 -1.830313009670752 0.08116066177253549 0.03703559641834437 0.002322765256461698
             ds1 1146.137862669445 2.191621880577807 40.42846731862847 73.39767309955337 -1.34421039536692 20.06164180441115 84.25441432488876 -1.821298538359928 0.08116066177253549 0.03729358471355942 0.002322765256461698
          sexend 1146.166437669445 2.18752156005069 40.30333329481252 73.3983802941672 -1.348205594924457 20.13857759133372 84.25583454462426 -1.81898053145143 0.08116066177253549 0.03735992456090043 0.002322765256461698
           s204u 1146.166437669445 2.18752156005069 40.30333329481252 73.3983802941672 -1.348205594924457 20.13857759133372 84.25583454462426 -1.81898053145143 0.08116066177253549 0.03735992456090043 0.002322765256461698
            s204 1146.318837669445 2.165653183906065 39.6399094638335 73.4021893382411 -1.36951332589799 20.55275795486706 84.26331807216135 -1.806617827939442 0.08116066177253549 0.0377137370800525 0.002322765256461698
           s204d 1146.318837669445 2.165653183906065 39.6399094638335 73.4021893382411 -1.36951332589799 20.55275795486706 84.26331807216135 -1.806617827939442 0.08116066177253549 0.0377137370800525 0.002322765256461698
          sexend 1146.347412669445 2.161552863378948 39.51625955103234 73.40291060983034 -1.373508525455528 20.63113980426948 84.26470436986514 -1.804299821030944 0.08116066177253549 0.03778007692739352 0.002322765256461698
             ds1 1146.458537669445 2.145607172440158 39.03762639205195 73.40573711332368 -1.389045412623729 20.93812861063855 84.27004570818556 -1.795285349720119 0.08116066177253549 0.03803806522260857 0.002322765256461698
         bellend 1146.553787669445 2.131939437349768 38.63019007746946 73.40818745747481 -1.402362744482187 21.20401023760288 84.27456172257388 -1.787558660025127 0.08116066177253549 0.03825919804707861 0.002322765256461698
          bellow 1146.553787669445 2.131939437349768 38.63019007746946 73.40818745747481 -1.402362744482187 21.20401023760288 84.27456172257388 -1.787558660025127 0.08116066177253549 0.03825919804707861 0.002322765256461698
         bellend 1146.649037669446 2.118271702259377 38.22535746642168 73.41066369909328 -1.415680076340645 21.47242881628626 84.27902119646825 -1.779831970330134 0.08116066177253549 0.03848033087154865 0.002322765256461698
         pumpend 1146.776037669445 2.100048055472189 37.68963085718978 73.41400630056964 -1.433436518818589 21.83426662387149 84.28488073084111 -1.769529717403477 0.08116066177253549 0.03877517463750871 0.002322765256461698
            mtsp 1146.776037669445 2.100048055472189 37.68963085718978 73.41400630056964 -1.433436518818589 21.83426662387149 84.28488073084111 -1.769529717403477 0.08116066177253549 0.03877517463750871 0.002322765256461698
         pumpend 1146.903037669445 2.081824408685002 37.15853305424181 73.4173965458599 -1.451192961296533 22.20061456784611 84.2906433658336 -1.75922746447682 0.08116066177253549 0.03907001840346876 0.002322765256461698
          bpmend 1147.112587669445 2.051755391486142 36.29234140711595 73.42309713884254 -1.480491091385141 22.81494896108555 84.29994519735911 -1.742228747147837 0.08116066177253549 0.03955651061730284 0.002322765256461698
           vp204 1147.112587669445 2.051755391486142 36.29234140711595 73.42309713884254 -1.480491091385141 22.81494896108555 84.29994519735911 -1.742228747147837 0.08116066177253549 0.03955651061730284 0.002322765256461698
          bpmend 1147.322137669446 2.021686374287282 35.43875168509813 73.42893441473802 -1.509789221473748 23.44156220064513 84.30899746447872 -1.725230029818853 0.08116066177253549 0.04004300283113693 0.002322765256461698
           dcell 1151.479913433446 1.425073484968659 21.10789707795573 73.58139229651817 -2.09110659304584 38.4132795469437 84.44786174695466 -1.387950836645217 0.08116066177253549 0.04969571357346136 0.002322765256461698
          bpmend 1151.689463433446 1.3950044677698 20.51694974295938 73.59145194718076 -2.120404723134448 39.29580174324928 84.45324993553089 -1.370952119316233 0.08116066177253549 0.05018220578729545 0.002322765256461698
           hp205 1151.689463433446 1.3950044677698 20.51694974295938 73.59145194718076 -2.120404723134448 39.29580174324928 84.45324993553089 -1.370952119316233 0.08116066177253549 0.05018220578729545 0.002322765256461698
          bpmend 1151.899013433446 1.36493545057094 19.93860433307107 73.60180237820015 -2.149702853223055 40.19060278587499 84.45851763666815 -1.353953401987249 0.08116066177253549 0.05066869800112953 0.002322765256461698
         pumpend 1152.026013433446 1.346711803783752 19.59422513176803 73.60822129977373 -2.167459295701 40.73888237878835 84.46165311936133 -1.343651149060592 0.08116066177253549 0.05096354176708959 0.002322765256461698
            mtsp 1152.026013433446 1.346711803783752 19.59422513176803 73.60822129977373 -2.167459295701 40.73888237878835 84.46165311936133 -1.343651149060592 0.08116066177253549 0.05096354176708959 0.002322765256461698
         pumpend 1152.153013433445 1.328488156996565 19.25447473674893 73.61475326276272 -2.185215738178944 41.2916721080911 84.46474651460838 -1.333348896133935 0.08116066177253549 0.05125838553304964 0.002322765256461698
         bellend 1152.248263433446 1.314820421906174 19.00269959460844 73.61972788465795 -2.198533070037402 41.7092241820737 84.46703941328988 -1.325622206438943 0.08116066177253549 0.05147951835751968 0.002322765256461698
          bellow 1152.248263433446 1.314820421906174 19.00269959460844 73.61972788465795 -2.198533070037402 41.7092241820737 84.46703941328988 -1.325622206438943 0.08116066177253549 0.05147951835751968 0.002322765256461698
         bellend 1152.343513433446 1.301152686815783 18.75352815600268 73.62476851059989 -2.21185040189586 42.12931320777536 84.4693094030722 -1.31789551674395 0.08116066177253549 0.05170065118198972 0.002322765256461698
              cs 1152.775313433446 1.239192287739346 17.65660719598977 73.64847651467389 -2.272222306320869 44.06553580318334 84.47932126765312 -1.282867856793317 0.08116066177253549 0.05270311998625391 0.002322765256461698
           dweld 1152.851513433446 1.228258099667033 17.4685874764694 73.65281103056677 -2.282876171807636 44.41263430721673 84.48104202321403 -1.276686505037323 0.08116066177253549 0.05288002624582994 0.002322765256461698
            dend 1152.940413433446 1.215501546916002 17.25133724388817 73.65792702624555 -2.295305681542197 44.81963467397954 84.48303261136823 -1.269474927988663 0.08116066177253549 0.05308641688200199 0.002322765256461698
         mp205an 1152.940413433446 1.215501546916002 17.25133724388817 73.65792702624555 -2.295305681542197 44.81963467397954 84.48303261136823 -1.269474927988663 0.08116065784804051 0.05308641688200199 0.002322764760096535
         mp205as 1152.940413433446 1.215472693308614 17.25133724388817 73.65792702624555 -2.295277519835214 44.81963467397954 84.48303261136823 -1.269474927988663 0.08116843056156736 0.05308641688200218 0.002136524273216629
        mps205au 1152.940413433446 1.207626416264602 17.25133724388817 73.65792702624555 -2.274892591658855 44.81963467397954 84.48303261136823 -1.269474927988663 0.08060435320050818 0.05308641688200218 0.00211349355156073
          arcend 1152.940413433446 1.207626416264602 17.25133724388817 73.65792702624555 -2.274892591658855 44.81963467397954 84.48303261136823 -1.269474927988663 0.08060435320050818 0.05308641688200218 0.00211349355156073
           g205a 1157.436294878877 0.06739707520764181 11.90573984716547 73.98889281967359 0.01244705664887835 55.81181163663587 84.56967777268429 -1.083819048848509 0.003542731433877483 0.05648981389550364 -0.0006267030597347113
          arcend 1157.436294878877 0.06739707520764181 11.90573984716547 73.98889281967359 0.01244705664887835 55.81181163663587 84.56967777268429 -1.083819048848509 0.003542731433877483 0.05648981389550364 -0.0006267030597347113
        mps205ad 1157.436294878877 0.06469736622871161 11.90573984716547 73.98889281967359 0.02510277153428107 55.81181163663587 84.56967777268429 -1.083819048848509 0.003300653301607924 0.05648981389550364 -0.0006391269611846784
         mp205an 1157.436294878877 0.06469736622871161 11.90573984716547 73.98889281967359 0.02510277153428107 55.81181163663587 84.56967777268429 -1.083819048848509 0.003300650870247652 0.05648981389550364 -0.0006391273452810676
         mp205as 1157.436294878877 0.0646875787961949 11.90573984716546 73.98889281967359 0.02508233984102146 55.81181163663586 84.56967777268429 -1.083819048848509 0.003308926635381409 0.05648981389550366 -0.0007981771047167125
            dend 1157.525194878877 0.05720715258561269 11.89490340554562 73.9963543637059 0.0234922832856195 55.80749335263989 84.57126878739629 -1.083525032279137 0.003308926635381409 0.0564188914121397 -0.0007981771047167125
           dweld 1157.601394878877 0.05079535869082803 11.88667361418635 74.0027550844145 0.02212937766670348 55.80401698207532 84.57263260937847 -1.083273018076818 0.003308926635381409 0.05635810071211344 -0.0007981771047167125
         pumpend 1157.728394878877 0.04010903553285344 11.87512875611995 74.0134319606664 0.01985786830184343 55.79868460183734 84.57490582667975 -1.082852994406288 0.003308926635381409 0.05625678287873634 -0.0007981771047167125
          mtspip 1157.728394878877 0.04010903553285344 11.87512875611995 74.0134319606664 0.01985786830184343 55.79868460183734 84.57490582667975 -1.082852994406288 0.003308926635381409 0.05625678287873634 -0.0007981771047167125
         pumpend 1157.855394878877 0.0294227123748789 11.86629822413566 74.02411799986373 0.01758635893698342 55.793929184978 84.57717924947616 -1.082432970735757 0.003308926635381409 0.05615546504535924 -0.0007981771047167125
            dtsp 1158.045194878877 0.01345212863170125 11.85816057931262 74.04009995741546 0.01419161502005091 55.78789772552096 84.58057718506183 -1.081805250321057 0.003308926635381409 0.05600404674004449 -0.0007981771047167125
          mrk205 1158.045196878877 0.01345196034314759 11.85816052550444 74.04010012587446 0.01419157924824991 55.78789766875457 84.58057722086912 -1.081805243706511 0.003308926635381409 0.05600404514448806 -0.0007981771047167125
           dbbsx 1158.279446878877 -0.006258836505321213 11.85647553624543 74.05983356991086 0.0100018070536164 55.78223036801336 84.58477137616532 -1.081030515007126 0.003308926635381409 0.05581716559749132 -0.0007981771047167125
          sexend 1158.308021878877 -0.008663259215865502 11.85690193513066 74.06224072908549 0.009490717446522894 55.78167336912576 84.58528302751111 -1.080936009681257 0.003308926635381409 0.05579436908498147 -0.0007981771047167125
           s205u 1158.308021878877 -0.008663259215865502 11.85690193513066 74.06224072908549 0.009490717446522894 55.78167336912576 84.58528302751111 -1.080936009681257 0.003308926635381409 0.05579436908498147 -0.0007981771047167125
            s205 1158.460421878877 -0.02148684700543493 11.86149681131879 74.0750765337651 0.006764906208690852 55.77919601208071 84.5880119121783 -1.08043198127662 0.003308926635381409 0.05567278768492895 -0.0007981771047167125
           s205d 1158.460421878877 -0.02148684700543493 11.86149681131879 74.0750765337651 0.006764906208690852 55.77919601208071 84.5880119121783 -1.08043198127662 0.003308926635381409 0.05567278768492895 -0.0007981771047167125
          sexend 1158.488996878877 -0.02389126971597914 11.8627934910041 74.07748258568233 0.006253816601597344 55.77882400207643 84.58852359050931 -1.08033747595075 0.003308926635381409 0.0556499911724191 -0.0007981771047167125
           dweld 1158.565196878877 -0.03030306361076391 11.8669230992036 74.08389729483713 0.004890910982681323 55.77797477383449 84.58988808135973 -1.080085461748431 0.003308926635381409 0.05558920047239284 -0.0007981771047167125
            dend 1158.654096878877 -0.03778348982134613 11.87297599380371 74.09137793082218 0.003300854427279324 55.77724652588955 84.59148001004107 -1.07979144517906 0.003308926635381409 0.05551827798902888 -0.0007981771047167125
         mp205bn 1158.654096878877 -0.03778348982134613 11.87297599380371 74.09137793082218 0.003300854427279324 55.77724652588955 84.59148001004107 -1.07979144517906 0.003308931510263374 0.05551827798902888 -0.0007981763312053017
         mp205bs 1158.654096878877 -0.03778532243938451 11.87297599380371 74.09137793082218 0.003282304657037168 55.77724652588955 84.59148001004107 -1.07979144517906 0.003313063150295236 0.05551827798902889 -0.0008788520254733021
        mps205bu 1158.654096878877 -0.04318540579400838 11.87297599380371 74.09137793082218 0.02865098902798123 55.77724652588955 84.59148001004107 -1.07979144517906 0.0028315717042312 0.05551827798902889 -0.0009031115641590261
          arcend 1158.654096878877 -0.04318540579400838 11.87297599380371 74.09137793082218 0.02865098902798123 55.77724652588955 84.59148001004107 -1.07979144517906 0.0028315717042312 0.05551827798902889 -0.0009031115641590261
           g205b 1163.149978324309 -1.170994864826239 16.96309373502759 74.4256937153261 2.299931337272302 44.46267200117229 84.67848353395661 -1.235435558516064 -0.07337752499469649 0.0455884850705167 -0.00343447442320687
          arcend 1163.149978324309 -1.170994864826239 16.96309373502759 74.4256937153261 2.299931337272302 44.46267200117229 84.67848353395661 -1.235435558516064 -0.07337752499469649 0.0455884850705167 -0.00343447442320687
        mps205bd 1163.149978324309 -1.17438721472415 16.96309373502759 74.4256937153261 2.308823166980947 44.46267200117229 84.67848353395661 -1.235435558516064 -0.07361790497941176 0.0455884850705167 -0.003443096862841465
         mp205bn 1163.149978324309 -1.17438721472415 16.96309373502759 74.4256937153261 2.308823166980947 44.46267200117229 84.67848353395661 -1.235435558516064 -0.07361789758139808 0.0455884850705167 -0.0034430960210699
         mp205bs 1163.149978324309 -1.174379106954804 16.96309373502759 74.4256937153261 2.308776563729979 44.46267200117226 84.67848353395661 -1.235435558516064 -0.07361450888509327 0.04558848507051663 -0.003535347616026197
            dend 1163.238878324309 -1.186834211355404 17.17300559902537 74.43089563447384 2.296124464093392 44.05329629979876 84.68048962497195 -1.241976617830921 -0.07361450888509327 0.04527434973489183 -0.003535347616026197
           dweld 1163.315078324309 -1.197510015127348 17.35469262908335 74.43530382466503 2.285279807262031 43.70419329432146 84.68222398795072 -1.247583240100798 -0.07361450888509327 0.04500509087578487 -0.003535347616026197
             dv1 1163.361115824309 -1.20395997990623 17.46525030397971 74.43794472451168 2.278727827093084 43.49407779285484 84.68327854665225 -1.25097057438885 -0.07361450888509327 0.04484241364840774 -0.003535347616026197
           vcend 1163.454778324309 -1.217082322042577 17.69201117858599 74.44326614222038 2.265397936404537 43.06846361353126 84.68543980605313 -1.257862047595574 -0.07361450888509327 0.04451144963408876 -0.003535347616026197
          vt205u 1163.454778324309 -1.217082322042577 17.69201117858599 74.44326614222038 2.265397936404537 43.06846361353126 84.68543980605313 -1.257862047595574 -0.07361450888509327 0.04451144963408876 -0.003535347616026197
            v205 1163.607178324309 -1.238433929586464 18.06623185533426 74.45177954901501 2.243708622741816 42.38127577391735 84.68900230502609 -1.269075292135329 -0.07361450888509327 0.04397293191587483 -0.003535347616026197
          vt205d 1163.607178324309 -1.238433929586464 18.06623185533426 74.45177954901501 2.243708622741816 42.38127577391735 84.68900230502609 -1.269075292135329 -0.07361450888509327 0.04397293191587483 -0.003535347616026197
           vcend 1163.700840824309 -1.251556271722811 18.29945056256439 74.45692413477491 2.230378732053269 41.96222156704886 84.69122042696483 -1.275966765342053 -0.07361450888509327 0.04364196790155584 -0.003535347616026197
             dv1 1163.746878324309 -1.258006236501694 18.41498454653678 74.45942876170724 2.223826751884322 41.75716108208209 84.69231880708838 -1.279354099630104 -0.07361450888509327 0.04347929067417872 -0.003535347616026197
          dvp205 1163.933028324309 -1.284086300440634 18.8881950722886 74.46939714867941 2.197334194546293 40.93416197190403 84.69681548348456 -1.293050592222462 -0.07361450888509327 0.04282151460301386 -0.003535347616026197
         pumpend 1164.060028324309 -1.301879306727206 19.21661270439891 74.47605461296885 2.179259766494026 40.3783345388519 84.6999352553517 -1.302394962672258 -0.07361450888509327 0.04237274983783559 -0.003535347616026197
            mtsp 1164.060028324309 -1.301879306727206 19.21661270439891 74.47605461296885 2.179259766494026 40.3783345388519 84.6999352553517 -1.302394962672258 -0.07361450888509327 0.04237274983783559 -0.003535347616026197
         pumpend 1164.187028324309 -1.319672313013778 19.54954976010601 74.48259849688796 2.161185338441759 39.82709801052506 84.70309808992496 -1.311739333122053 -0.07361450888509327 0.04192398507265731 -0.003535347616026197
          bpmend 1164.396578324309 -1.349030773386622 20.10877649186122 74.49315378497622 2.131362532155517 38.9275946042414 84.70841313753272 -1.327157544364216 -0.07361450888509327 0.04118352321011315 -0.003535347616026197
           vp205 1164.396578324309 -1.349030773386622 20.10877649186122 74.49315378497622 2.131362532155517 38.9275946042414 84.70841313753272 -1.327157544364216 -0.07361450888509327 0.04118352321011315 -0.003535347616026197
          bpmend 1164.606128324309 -1.378389233759466 20.68030735435869 74.50341643539306 2.101539725869276 38.04058993607229 84.71385156029137 -1.342575755606379 -0.07361450888509327 0.04044306134756899 -0.003535347616026197
     dcell_hc205 1168.757754088309 -1.960042015793694 34.5402245413463 74.65918159048903 1.510687275701102 23.04397525093625 84.85435315782908 -1.648042913934976 -0.07361450888509327 0.02577295614213943 -0.003535347616026197
          bpmend 1168.967304088309 -1.989400476166538 35.36783021553656 74.66516927677674 1.480864469414861 22.4170955827472 84.86356106633121 -1.663461125177139 -0.07361450888509327 0.02503249427959527 -0.003535347616026197
           hp206 1168.967304088309 -1.989400476166538 35.36783021553656 74.66516927677674 1.480864469414861 22.4170955827472 84.86356106633121 -1.663461125177139 -0.07361450888509327 0.02503249427959527 -0.003535347616026197
          bpmend 1169.176854088309 -2.018758936539382 36.20774002046909 74.67101745754024 1.451041663128619 21.80271465267272 84.87302746431743 -1.678879336419302 -0.07361450888509327 0.02429203241705111 -0.003535347616026197
         pumpend 1169.303854088309 -2.036551942825954 36.72276450214849 74.67449579543825 1.432967235076352 21.43644552260068 84.87889438348182 -1.688223706869098 -0.07361450888509327 0.02384326765187283 -0.003535347616026197
            mtsp 1169.303854088309 -2.036551942825954 36.72276450214849 74.67449579543825 1.432967235076352 21.43644552260068 84.87889438348182 -1.688223706869098 -0.07361450888509327 0.02384326765187283 -0.003535347616026197
         pumpend 1169.430854088309 -2.054344949112526 37.24230840742467 74.67792547983248 1.414892807024084 21.07476729725392 84.88486176880767 -1.697568077318893 -0.07361450888509327 0.02339450288669455 -0.003535347616026197
          dhp206 1169.631854088309 -2.08250553386529 38.07381535450321 74.68325640005688 1.386286822468921 20.51173019172583 84.89451684773104 -1.712357199054396 -0.07361450888509327 0.02268425314023129 -0.003535347616026197
             dh1 1169.679479088309 -2.089177911222755 38.27249177857553 74.68450238873771 1.37950891194932 20.38000916987416 84.89684315785135 -1.71586133797307 -0.07361450888509327 0.02251596635328943 -0.003535347616026197
           hcend 1169.746154088309 -2.098519239523205 38.55170648610152 74.68623592780779 1.37001983722188 20.19668434052317 84.90012529815709 -1.720767132459213 -0.07361450888509327 0.02228036485157084 -0.003535347616026197
          ht206u 1169.746154088309 -2.098519239523205 38.55170648610152 74.68623592780779 1.37001983722188 20.19668434052317 84.90012529815709 -1.720767132459213 -0.07361450888509327 0.02228036485157084 -0.003535347616026197
            h206 1169.949354088309 -2.12698804958172 39.41032956724764 74.691442290195 1.341100752338252 19.64578463672456 84.91031337127501 -1.735718125178886 -0.07361450888509327 0.02156234122728559 -0.003535347616026197
          ht206d 1169.949354088309 -2.12698804958172 39.41032956724764 74.691442290195 1.341100752338252 19.64578463672456 84.91031337127501 -1.735718125178886 -0.07361450888509327 0.02156234122728559 -0.003535347616026197
